10,8,194
20,8,194
30,8,194
40,8,194
50,9,194
60,9,194
70,10,194
80,10,194
90,10,194
100,10,194
110,12,194
120,12,194
130,12,194
140,12,194
150,12,196
160,12,196
170,12,196
180,12,197
190,12,197
200,12,199
210,12,199
220,12,200
230,12,200
240,12,200
250,12,202
260,12,203
270,12,203
280,12,203
290,12,204
300,12,204
310,12,205
320,12,206
330,12,206
340,12,207
350,12,207
360,12,207
370,12,207
380,12,207
390,12,207
400,12,208
410,12,208
420,12,208
430,12,208
440,12,208
450,12,208
460,12,208
470,12,208
480,12,210
490,12,211
500,12,213
510,12,213
520,12,213
530,12,215
540,12,217
550,12,218
560,12,218
570,12,218
580,12,219
590,12,221
600,12,223
610,12,223
620,12,224
630,12,228
640,12,228
650,12,231
660,12,231
670,12,235
680,12,238
690,12,238
700,12,238
710,12,238
720,12,239
730,12,240
740,12,240
750,12,240
760,12,242
770,12,242
780,12,242
790,12,242
800,12,244
810,12,245
820,12,245
830,12,249
840,12,249
850,12,249
860,12,249
870,12,250
880,12,252
890,12,254
900,12,256
910,12,257
920,12,258
930,12,258
940,12,258
950,12,258
960,12,258
970,12,258
980,12,258
990,12,258
1000,12,259
1010,12,259
1020,12,259
1030,12,260
1040,12,262
1050,12,262
1060,12,263
1070,12,264
1080,12,264
1090,12,264
1100,12,264
1110,12,264
1120,12,264
1130,12,264
1140,12,265
1150,12,265
1160,12,265
1170,12,270
1180,12,270
1190,12,271
1200,12,271
1210,12,273
1220,12,275
1230,12,276
1240,12,276
1250,12,276
1260,12,276
1270,16,281
1280,16,288
1290,16,292
1300,16,294
1310,16,294
1320,16,294
1330,16,304
1340,16,306
1350,16,309
1360,16,314
1370,16,314
1380,16,314
1390,16,314
1400,16,314
1410,24,327
1420,24,327
1430,24,332
1440,24,333
1450,24,336
1460,24,342
1470,24,352
1480,24,354
1490,24,358
1500,24,358
1510,24,358
1520,24,359
1530,60,372
1540,60,372
1550,76,385
1560,76,390
1570,76,391
1580,76,391
1590,76,391
1600,76,392
1610,76,398
1620,76,400
1630,76,405
1640,76,405
1650,76,409
1660,76,410
1670,76,411
1680,76,413
1690,76,420
1700,76,440
1710,76,444
1720,76,445
1730,76,446
1740,76,446
1750,76,453
1760,74,459
1770,74,459
1780,74,475
1790,74,477
1800,71,477
1810,67,495
1820,67,500
1830,67,504
1840,67,504
1850,67,504
1860,67,561
1870,63,585
1880,63,587
1890,63,587
1900,63,593
1910,131,599
1920,131,618
1930,120,745
1940,106,778
1950,106,1026
1960,95,1051
1970,95,1182
1980,95,1192
