10,50,152
20,50,152
30,50,152
40,51,152
50,51,152
60,51,152
70,53,152
80,53,152
90,53,152
100,53,152
110,53,152
120,53,152
130,53,152
140,53,152
150,54,152
160,54,152
170,55,152
180,56,152
190,56,152
200,56,152
210,56,152
220,56,152
230,56,152
240,56,152
250,56,152
260,56,152
270,56,152
280,56,152
290,57,152
300,57,152
310,57,152
320,57,152
330,59,152
340,59,152
350,59,152
360,59,152
370,59,152
380,59,152
390,59,152
400,59,152
410,59,152
420,59,152
430,59,152
440,59,153
450,59,153
460,59,153
470,59,153
480,59,153
490,59,153
500,59,153
510,59,153
520,59,153
530,59,153
540,59,153
550,59,153
560,60,153
570,60,153
580,60,154
590,60,154
600,60,154
610,60,154
620,60,154
630,60,154
640,60,154
650,61,154
660,61,156
670,61,156
680,61,156
690,61,156
700,61,156
710,61,157
720,61,157
730,61,157
740,61,159
750,61,159
760,61,159
770,61,159
780,61,159
790,61,160
800,61,160
810,61,160
820,61,160
830,61,160
840,61,160
850,61,160
860,61,160
870,61,160
880,61,160
890,61,160
900,61,160
910,61,160
920,61,160
930,61,160
940,61,160
950,61,160
960,61,160
970,61,160
980,61,160
990,61,160
1000,61,160
1010,61,160
1020,61,160
1030,61,160
1040,61,160
1050,61,160
1060,57,160
1070,57,160
1080,57,160
1090,57,160
1100,57,160
1110,57,160
1120,57,160
1130,57,160
1140,57,160
1150,57,160
1160,57,160
1170,57,160
1180,57,160
1190,57,160
1200,56,160
1210,56,160
1220,56,160
1230,56,160
1240,56,160
1250,56,160
1260,56,160
1270,56,160
1280,56,160
1290,56,160
1300,57,160
1310,57,160
1320,57,160
1330,57,160
1340,57,160
1350,57,160
1360,57,160
1370,57,160
1380,57,160
1390,57,160
1400,57,160
1410,51,160
1420,51,160
1430,50,160
1440,50,160
1450,50,160
1460,50,160
1470,50,160
1480,49,160
1490,49,160
1500,48,160
1510,48,160
1520,48,160
1530,47,160
1540,47,162
1550,46,162
1560,46,162
1570,45,162
1580,44,162
1590,43,162
1600,43,162
1610,42,162
1620,42,162
1630,42,162
1640,41,162
1650,41,162
1660,41,162
1670,41,162
1680,41,162
1690,41,162
1700,41,162
1710,41,162
1720,41,162
1730,40,162
1740,40,162
1750,40,162
1760,40,162
1770,40,162
1780,40,162
1790,40,162
1800,40,162
1810,40,162
1820,40,162
1830,39,162
1840,39,162
1850,39,162
1860,39,162
1870,39,162
1880,39,162
1890,39,162
1900,36,162
1910,36,162
1920,36,162
1930,36,162
1940,36,162
1950,35,163
1960,34,163
1970,33,163
1980,33,163
1990,33,163
2000,33,163
2010,33,163
2020,33,163
2030,33,163
2040,32,163
2050,32,163
2060,31,163
2070,31,163
2080,29,163
2090,27,163
2100,27,163
2110,26,163
2120,26,163
2130,26,163
2140,26,163
2150,26,163
2160,26,163
2170,26,163
2180,26,163
2190,26,163
2200,26,163
2210,26,163
2220,26,163
2230,26,163
2240,26,163
2250,23,163
2260,23,163
2270,23,163
2280,23,163
2290,23,163
2300,23,163
2310,23,163
2320,21,163
2330,21,163
2340,21,163
2350,21,164
2360,20,164
2370,20,164
2380,20,164
2390,20,164
2400,19,164
2410,19,164
2420,18,164
2430,16,164
2440,16,164
2450,16,164
2460,16,164
2470,16,164
2480,15,164
2490,15,164
2500,15,164
2510,15,164
2520,15,164
2530,15,164
2540,15,164
2550,15,164
2560,15,164
2570,15,164
2580,13,164
2590,13,165
2600,12,165
2610,11,165
2620,11,165
2630,11,165
2640,11,165
2650,11,165
2660,11,167
2670,9,167
2680,9,167
2690,9,167
2700,8,167
2710,6,167
2720,6,167
2730,6,167
2740,6,167
2750,6,167
2760,6,167
2770,6,167
2780,6,167
2790,6,167
2800,6,173
2810,6,173
2820,5,173
2830,5,173
2840,5,173
2850,5,173
2860,5,173
2870,5,173
2880,5,173
2890,5,173
2900,4,173
2910,4,173
2920,4,175
2930,4,175
2940,4,175
2950,4,175
2960,4,175
2970,4,175
2980,4,175
2990,3,175
3000,3,175
3010,3,175
3020,3,185
3030,3,189
3040,3,189
3050,3,189
3060,3,189
3070,3,189
3080,3,189
3090,3,193
3100,3,193
3110,3,193
3120,3,193
3130,3,193
3140,3,193
3150,3,193
3160,3,193
3170,3,193
3180,3,193
3190,3,193
3200,3,193
3210,3,193
3220,3,193
3230,3,197
3240,3,197
3250,3,197
3260,3,197
3270,3,198
3280,3,198
3290,3,198
3300,3,206
3310,3,206
3320,3,206
3330,2,207
3340,2,207
3350,2,207
3360,2,207
3370,2,207
3380,2,207
3390,2,207
3400,2,207
3410,2,207
3420,2,207
3430,2,207
3440,2,207
3450,2,207
3460,2,207
3470,2,207
3480,2,207
3490,2,207
3500,2,207
3510,2,207
3520,2,207
3530,2,211
3540,2,211
3550,2,211
3560,2,211
3570,2,214
3580,2,214
3590,2,214
3600,2,214
3610,2,214
3620,2,214
3630,2,214
3640,2,214
3650,2,214
3660,2,214
3670,2,222
3680,2,222
3690,2,224
3700,2,224
3710,2,224
3720,2,225
3730,2,225
3740,2,225
3750,2,253
3760,2,253
3770,1,253
3780,1,253
3790,1,253
3800,1,266
3810,1,266
3820,1,267
3830,1,269
3840,1,269
3850,1,269
3860,1,293
3870,1,295
3880,1,295
3890,1,378
3900,1,382
3910,1,382
3920,1,384
3930,1,384
3940,1,384
3950,1,384
3960,1,384
3970,1,384
3980,1,384
3990,1,384
4000,1,384
4010,1,384
4020,1,384
4030,1,548
4040,1,550
4050,1,550
4060,1,911
4070,1,1007
